repo_full_name,user_id,action,reference,occurred_at
openai/openai-agents-python,gustavz,labeled,https://github.com/openai/openai-agents-python/pull/2299,2026-01-12T13:24:08Z
openai/openai-agents-python,gustavz,reviewed,https://github.com/openai/openai-agents-python/pull/2299,2026-01-13T18:13:17Z
openai/openai-agents-python,gustavz,reviewed,https://github.com/openai/openai-agents-python/pull/2299,2026-01-14T14:09:12Z
openai/openai-agents-python,gustavz,reviewed,https://github.com/openai/openai-agents-python/pull/2299,2026-01-15T12:12:12Z
openai/openai-agents-python,gustavz,reviewed,https://github.com/openai/openai-agents-python/pull/2299,2026-01-15T12:31:19Z
openai/openai-agents-python,habema,issue_opened,https://github.com/openai/openai-agents-python/issues/2061,2025-11-09T17:23:41Z
openai/openai-agents-python,habema,labeled,https://github.com/openai/openai-agents-python/issues/2061,2025-11-09T17:23:43Z
openai/openai-agents-python,habema,pr_opened,https://github.com/openai/openai-agents-python/pull/2268,2026-01-07T15:22:55Z
openai/openai-agents-python,habema,commented,https://github.com/openai/openai-agents-python/pull/2268,2026-01-14T12:19:58Z
openai/openai-agents-python,habema,pr_opened,https://github.com/openai/openai-agents-python/pull/2329,2026-01-18T10:13:50Z
openai/openai-agents-python,habema,pr_opened,https://github.com/openai/openai-agents-python/pull/2331,2026-01-18T12:47:37Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/issues/2109,2025-11-20T08:28:57Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/issues/2109,2025-11-24T10:02:37Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/issues/2137,2025-12-01T15:57:01Z
openai/openai-agents-python,ihower,pr_opened,https://github.com/openai/openai-agents-python/pull/2158,2025-12-07T06:22:17Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/issues/2137,2025-12-07T06:27:59Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/pull/2157,2025-12-07T08:50:01Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/issues/2211,2025-12-20T05:18:29Z
openai/openai-agents-python,ihower,reviewed,https://github.com/openai/openai-agents-python/pull/2158,2025-12-23T06:44:05Z
openai/openai-agents-python,ihower,reviewed,https://github.com/openai/openai-agents-python/pull/2158,2025-12-23T06:44:25Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/issues/2222,2025-12-23T13:53:15Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/issues/2232,2025-12-24T09:11:00Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/issues/2232,2025-12-26T07:19:57Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/issues/2232,2025-12-26T10:51:51Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/issues/2257,2026-01-04T13:40:27Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/pull/2245,2026-01-05T03:29:04Z
openai/openai-agents-python,ihower,reviewed,https://github.com/openai/openai-agents-python/pull/2158,2026-01-05T07:52:52Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/issues/2259,2026-01-05T14:54:57Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/issues/2232,2026-01-05T15:26:41Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/issues/2257,2026-01-08T17:53:09Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/issues/2293,2026-01-11T08:59:27Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/issues/2294,2026-01-11T17:30:00Z
openai/openai-agents-python,ihower,pr_opened,https://github.com/openai/openai-agents-python/pull/2330,2026-01-18T12:20:11Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/pull/2330,2026-01-18T12:22:21Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/pull/2330,2026-01-18T16:00:06Z
openai/openai-agents-python,ihower,closed,https://github.com/openai/openai-agents-python/pull/2330,2026-01-19T02:47:56Z
openai/openai-agents-python,ihower,commented,https://github.com/openai/openai-agents-python/pull/2330,2026-01-19T02:47:56Z
openai/openai-agents-python,jao-o-garcia,issue_opened,https://github.com/openai/openai-agents-python/issues/2293,2026-01-11T08:44:30Z
openai/openai-agents-python,jao-o-garcia,labeled,https://github.com/openai/openai-agents-python/issues/2293,2026-01-11T08:44:32Z
openai/openai-agents-python,jao-o-garcia,closed,https://github.com/openai/openai-agents-python/issues/2293,2026-01-11T09:44:31Z
openai/openai-agents-python,jao-o-garcia,commented,https://github.com/openai/openai-agents-python/issues/2293,2026-01-11T09:44:31Z
openai/openai-agents-python,jao-o-garcia,issue_opened,https://github.com/openai/openai-agents-python/issues/2294,2026-01-11T17:04:14Z
openai/openai-agents-python,jao-o-garcia,labeled,https://github.com/openai/openai-agents-python/issues/2294,2026-01-11T17:04:15Z
openai/openai-agents-python,jao-o-garcia,commented,https://github.com/openai/openai-agents-python/issues/2294,2026-01-11T17:43:52Z
openai/openai-agents-python,jao-o-garcia,closed,https://github.com/openai/openai-agents-python/issues/2294,2026-01-12T02:47:01Z
openai/openai-agents-python,jao-o-garcia,commented,https://github.com/openai/openai-agents-python/issues/2294,2026-01-12T02:47:01Z
openai/openai-agents-python,jhills20,pr_opened,https://github.com/openai/openai-agents-python/pull/2157,2025-12-05T14:58:37Z
openai/openai-agents-python,kkwhale7,commented,https://github.com/openai/openai-agents-python/issues/2109,2025-11-24T09:43:22Z
openai/openai-agents-python,lawalkeyd,commented,https://github.com/openai/openai-agents-python/issues/2109,2025-11-24T09:48:37Z
openai/openai-agents-python,lijianguo1211,issue_opened,https://github.com/openai/openai-agents-python/issues/2333,2026-01-19T09:18:00Z
openai/openai-agents-python,lijianguo1211,labeled,https://github.com/openai/openai-agents-python/issues/2333,2026-01-19T09:18:02Z
openai/openai-agents-python,lijianguo1211,commented,https://github.com/openai/openai-agents-python/issues/2333,2026-01-19T09:53:25Z
openai/openai-agents-python,markmcd,reviewed,https://github.com/openai/openai-agents-python/pull/2158,2025-12-19T00:46:50Z
openai/openai-agents-python,mattlgroff,issue_opened,https://github.com/openai/openai-agents-python/issues/1609,2025-08-29T01:25:39Z
openai/openai-agents-python,mattlgroff,labeled,https://github.com/openai/openai-agents-python/issues/1609,2025-08-29T01:25:40Z
openai/openai-agents-python,mbegur,commented,https://github.com/openai/openai-agents-python/pull/2158,2025-12-17T22:38:56Z
openai/openai-agents-python,moseshu,issue_opened,https://github.com/openai/openai-agents-python/issues/2296,2026-01-12T05:45:52Z
openai/openai-agents-python,moseshu,labeled,https://github.com/openai/openai-agents-python/issues/2296,2026-01-12T05:45:53Z
openai/openai-agents-python,moseshu,closed,https://github.com/openai/openai-agents-python/issues/2296,2026-01-12T07:29:55Z
openai/openai-agents-python,moseshu,commented,https://github.com/openai/openai-agents-python/issues/2296,2026-01-12T07:30:15Z
openai/openai-agents-python,nbondoux,issue_opened,https://github.com/openai/openai-agents-python/issues/2009,2025-10-29T23:12:58Z
openai/openai-agents-python,nbondoux,labeled,https://github.com/openai/openai-agents-python/issues/2009,2025-10-29T23:13:00Z
openai/openai-agents-python,nbondoux,issue_opened,https://github.com/openai/openai-agents-python/issues/2010,2025-10-29T23:23:20Z
openai/openai-agents-python,nbondoux,labeled,https://github.com/openai/openai-agents-python/issues/2010,2025-10-29T23:23:21Z
openai/openai-agents-python,pokliu,issue_opened,https://github.com/openai/openai-agents-python/issues/2171,2025-12-11T04:40:55Z
openai/openai-agents-python,pokliu,labeled,https://github.com/openai/openai-agents-python/issues/2171,2025-12-11T04:40:56Z
openai/openai-agents-python,pokliu,commented,https://github.com/openai/openai-agents-python/issues/2171,2025-12-11T08:43:29Z
openai/openai-agents-python,ralliesai,commented,https://github.com/openai/openai-agents-python/issues/2109,2025-12-04T00:53:32Z
openai/openai-agents-python,rm-openai,pr_opened,https://github.com/openai/openai-agents-python/pull/2260,2026-01-05T16:39:10Z
openai/openai-agents-python,rm-openai,commented,https://github.com/openai/openai-agents-python/pull/2260,2026-01-05T17:09:59Z
openai/openai-agents-python,rm-openai,reviewed,https://github.com/openai/openai-agents-python/pull/2263,2026-01-06T15:31:36Z
openai/openai-agents-python,rm-openai,pr_merged,https://github.com/openai/openai-agents-python/pull/2263,2026-01-06T15:31:44Z
openai/openai-agents-python,rm-openai,closed,https://github.com/openai/openai-agents-python/pull/2263,2026-01-06T15:31:45Z
openai/openai-agents-python,ruskaruma,pr_opened,https://github.com/openai/openai-agents-python/pull/2059,2025-11-07T21:41:27Z
openai/openai-agents-python,ruskaruma,commented,https://github.com/openai/openai-agents-python/pull/2059,2025-11-07T21:45:09Z
openai/openai-agents-python,ruskaruma,commented,https://github.com/openai/openai-agents-python/issues/2009,2025-11-09T20:43:57Z
openai/openai-agents-python,ruskaruma,commented,https://github.com/openai/openai-agents-python/pull/2059,2025-11-10T19:44:11Z
openai/openai-agents-python,ruskaruma,commented,https://github.com/openai/openai-agents-python/pull/2059,2025-11-12T21:11:50Z
openai/openai-agents-python,ruskaruma,commented,https://github.com/openai/openai-agents-python/pull/2059,2025-11-12T21:41:46Z
openai/openai-agents-python,ruskaruma,pr_opened,https://github.com/openai/openai-agents-python/pull/2224,2025-12-23T10:58:26Z
openai/openai-agents-python,ruskaruma,commented,https://github.com/openai/openai-agents-python/pull/2224,2025-12-23T12:07:30Z
openai/openai-agents-python,ruskaruma,commented,https://github.com/openai/openai-agents-python/pull/2224,2026-01-08T23:32:23Z
openai/openai-agents-python,sandsc,commented,https://github.com/openai/openai-agents-python/issues/2204,2025-12-19T00:46:35Z
openai/openai-agents-python,sebastianherreramonterrosa,issue_opened,https://github.com/openai/openai-agents-python/issues/2257,2026-01-04T05:54:55Z
openai/openai-agents-python,sebastianherreramonterrosa,labeled,https://github.com/openai/openai-agents-python/issues/2257,2026-01-04T05:54:56Z
openai/openai-agents-python,sebastianherreramonterrosa,commented,https://github.com/openai/openai-agents-python/issues/2257,2026-01-08T15:31:57Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/1609,2025-08-29T01:34:05Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/1830,2025-09-30T18:42:37Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/issues/1830,2025-09-30T18:43:49Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2009,2025-10-29T23:38:48Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2010,2025-10-29T23:39:14Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2041,2025-11-04T23:16:09Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2059,2025-11-10T03:53:32Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2061,2025-11-10T03:56:54Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2059,2025-11-12T21:34:38Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2041,2025-11-14T05:34:21Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2109,2025-11-20T01:32:39Z
openai/openai-agents-python,seratch,unlabeled,https://github.com/openai/openai-agents-python/issues/2109,2025-11-20T01:32:39Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2137,2025-12-02T07:58:32Z
openai/openai-agents-python,seratch,unlabeled,https://github.com/openai/openai-agents-python/issues/2137,2025-12-02T07:58:32Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2155,2025-12-05T03:56:04Z
openai/openai-agents-python,seratch,unlabeled,https://github.com/openai/openai-agents-python/issues/2155,2025-12-05T03:56:04Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2157,2025-12-05T23:41:16Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2158,2025-12-08T01:48:30Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2158,2025-12-08T01:52:40Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2171,2025-12-11T04:43:22Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2195,2025-12-17T03:40:50Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/issues/2195,2025-12-17T03:42:01Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2158,2025-12-17T22:40:34Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2204,2025-12-19T01:50:08Z
openai/openai-agents-python,seratch,issue_opened,https://github.com/openai/openai-agents-python/issues/2206,2025-12-19T06:47:03Z
openai/openai-agents-python,seratch,assigned,https://github.com/openai/openai-agents-python/issues/2206,2025-12-19T06:47:04Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2206,2025-12-19T06:47:05Z
openai/openai-agents-python,seratch,assigned,https://github.com/openai/openai-agents-python/issues/2211,2025-12-19T23:39:18Z
openai/openai-agents-python,seratch,issue_opened,https://github.com/openai/openai-agents-python/issues/2211,2025-12-19T23:39:18Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2211,2025-12-19T23:39:19Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2211,2025-12-19T23:39:20Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2218,2025-12-22T00:57:20Z
openai/openai-agents-python,seratch,reviewed,https://github.com/openai/openai-agents-python/pull/2158,2025-12-23T01:47:12Z
openai/openai-agents-python,seratch,reviewed,https://github.com/openai/openai-agents-python/pull/2158,2025-12-23T08:34:43Z
openai/openai-agents-python,seratch,reviewed,https://github.com/openai/openai-agents-python/pull/2158,2025-12-23T08:37:17Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2225,2025-12-23T13:38:59Z
openai/openai-agents-python,seratch,pr_opened,https://github.com/openai/openai-agents-python/pull/2225,2025-12-23T13:38:59Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2225,2025-12-23T13:39:00Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2224,2025-12-23T13:39:41Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2224,2025-12-23T13:40:19Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2222,2025-12-23T13:56:24Z
openai/openai-agents-python,seratch,unlabeled,https://github.com/openai/openai-agents-python/issues/2222,2025-12-23T13:56:24Z
openai/openai-agents-python,seratch,pr_opened,https://github.com/openai/openai-agents-python/pull/2226,2025-12-23T13:59:50Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2226,2025-12-23T13:59:51Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2226,2025-12-23T13:59:52Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/issues/2222,2025-12-23T14:01:05Z
openai/openai-agents-python,seratch,reviewed,https://github.com/openai/openai-agents-python/pull/2218,2025-12-23T14:13:27Z
openai/openai-agents-python,seratch,pr_opened,https://github.com/openai/openai-agents-python/pull/2227,2025-12-23T14:17:36Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2227,2025-12-23T14:17:37Z
openai/openai-agents-python,seratch,reviewed,https://github.com/openai/openai-agents-python/pull/2158,2025-12-23T14:51:35Z
openai/openai-agents-python,seratch,pr_opened,https://github.com/openai/openai-agents-python/pull/2229,2025-12-24T02:29:12Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2229,2025-12-24T02:29:13Z
openai/openai-agents-python,seratch,unlabeled,https://github.com/openai/openai-agents-python/pull/2059,2025-12-28T02:31:51Z
openai/openai-agents-python,seratch,reviewed,https://github.com/openai/openai-agents-python/pull/2158,2026-01-05T02:39:18Z
openai/openai-agents-python,seratch,unlabeled,https://github.com/openai/openai-agents-python/pull/2218,2026-01-05T02:40:01Z
openai/openai-agents-python,seratch,unlabeled,https://github.com/openai/openai-agents-python/pull/2227,2026-01-05T02:40:28Z
openai/openai-agents-python,seratch,unlabeled,https://github.com/openai/openai-agents-python/pull/2229,2026-01-05T02:41:16Z
openai/openai-agents-python,seratch,unlabeled,https://github.com/openai/openai-agents-python/pull/2224,2026-01-05T02:41:49Z
openai/openai-agents-python,seratch,unlabeled,https://github.com/openai/openai-agents-python/pull/2225,2026-01-05T02:42:06Z
openai/openai-agents-python,seratch,unlabeled,https://github.com/openai/openai-agents-python/pull/2226,2026-01-05T02:42:22Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2255,2026-01-05T03:07:15Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2257,2026-01-05T03:09:02Z
openai/openai-agents-python,seratch,unlabeled,https://github.com/openai/openai-agents-python/issues/2257,2026-01-05T03:09:02Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2246,2026-01-05T03:18:13Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2243,2026-01-05T03:36:28Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2243,2026-01-05T03:36:44Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2245,2026-01-05T03:44:24Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2260,2026-01-06T01:33:38Z
openai/openai-agents-python,seratch,reviewed,https://github.com/openai/openai-agents-python/pull/2158,2026-01-06T01:37:38Z
openai/openai-agents-python,seratch,pr_merged,https://github.com/openai/openai-agents-python/pull/2158,2026-01-06T01:38:15Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2158,2026-01-06T01:38:16Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2255,2026-01-06T01:45:56Z
openai/openai-agents-python,seratch,reviewed,https://github.com/openai/openai-agents-python/pull/2260,2026-01-06T02:13:08Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2260,2026-01-06T02:17:22Z
openai/openai-agents-python,seratch,pr_merged,https://github.com/openai/openai-agents-python/pull/2260,2026-01-06T02:17:22Z
openai/openai-agents-python,seratch,pr_merged,https://github.com/openai/openai-agents-python/pull/2229,2026-01-06T02:17:42Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2229,2026-01-06T02:17:43Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2226,2026-01-06T02:18:17Z
openai/openai-agents-python,seratch,pr_merged,https://github.com/openai/openai-agents-python/pull/2226,2026-01-06T02:18:17Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/issues/2222,2026-01-06T02:18:18Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2225,2026-01-06T02:18:33Z
openai/openai-agents-python,seratch,pr_merged,https://github.com/openai/openai-agents-python/pull/2225,2026-01-06T02:18:33Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2227,2026-01-06T02:19:48Z
openai/openai-agents-python,seratch,pr_merged,https://github.com/openai/openai-agents-python/pull/2227,2026-01-06T02:19:48Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2255,2026-01-06T02:20:11Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2255,2026-01-06T02:20:13Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2254,2026-01-06T02:20:56Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2254,2026-01-06T02:22:09Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2254,2026-01-06T02:22:17Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2259,2026-01-06T02:22:45Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/issues/2246,2026-01-06T02:27:42Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/issues/2246,2026-01-06T02:27:49Z
openai/openai-agents-python,seratch,pr_opened,https://github.com/openai/openai-agents-python/pull/2263,2026-01-06T03:06:26Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2263,2026-01-06T03:06:28Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2261,2026-01-06T03:06:37Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2262,2026-01-06T03:06:51Z
openai/openai-agents-python,seratch,pr_merged,https://github.com/openai/openai-agents-python/pull/2262,2026-01-06T03:06:51Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2262,2026-01-06T03:06:54Z
openai/openai-agents-python,seratch,reviewed,https://github.com/openai/openai-agents-python/pull/2243,2026-01-06T05:58:28Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2243,2026-01-06T05:58:38Z
openai/openai-agents-python,seratch,pr_merged,https://github.com/openai/openai-agents-python/pull/2243,2026-01-06T05:58:38Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/issues/2204,2026-01-06T05:58:39Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/issues/2109,2026-01-07T01:35:35Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/issues/2109,2026-01-07T01:35:37Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/issues/2137,2026-01-07T01:35:52Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/issues/2137,2026-01-07T01:35:53Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/issues/2265,2026-01-07T07:23:49Z
openai/openai-agents-python,seratch,unlabeled,https://github.com/openai/openai-agents-python/issues/2265,2026-01-07T07:23:49Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/issues/2265,2026-01-07T07:25:40Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/issues/2266,2026-01-07T08:02:59Z
openai/openai-agents-python,seratch,pr_opened,https://github.com/openai/openai-agents-python/pull/2267,2026-01-07T08:21:06Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2267,2026-01-07T08:21:07Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2267,2026-01-07T08:21:08Z
openai/openai-agents-python,seratch,reviewed,https://github.com/openai/openai-agents-python/pull/2267,2026-01-07T09:10:07Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2267,2026-01-07T09:10:15Z
openai/openai-agents-python,seratch,reviewed,https://github.com/openai/openai-agents-python/pull/2218,2026-01-07T09:12:05Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2267,2026-01-07T09:18:49Z
openai/openai-agents-python,seratch,pr_merged,https://github.com/openai/openai-agents-python/pull/2267,2026-01-07T09:18:49Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2268,2026-01-08T00:44:25Z
openai/openai-agents-python,seratch,reviewed,https://github.com/openai/openai-agents-python/pull/2224,2026-01-08T04:28:05Z
openai/openai-agents-python,seratch,pr_opened,https://github.com/openai/openai-agents-python/pull/2270,2026-01-08T04:33:57Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2270,2026-01-08T04:33:58Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2270,2026-01-08T04:41:39Z
openai/openai-agents-python,seratch,pr_merged,https://github.com/openai/openai-agents-python/pull/2270,2026-01-08T04:41:39Z
openai/openai-agents-python,seratch,pr_opened,https://github.com/openai/openai-agents-python/pull/2271,2026-01-08T06:29:34Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2271,2026-01-08T06:29:35Z
openai/openai-agents-python,seratch,pr_opened,https://github.com/openai/openai-agents-python/pull/2272,2026-01-08T06:31:48Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2272,2026-01-08T06:31:50Z
openai/openai-agents-python,seratch,reviewed,https://github.com/openai/openai-agents-python/pull/2271,2026-01-08T06:35:16Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2271,2026-01-08T06:35:26Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2271,2026-01-08T06:39:24Z
openai/openai-agents-python,seratch,pr_merged,https://github.com/openai/openai-agents-python/pull/2271,2026-01-08T06:39:24Z
openai/openai-agents-python,seratch,reviewed,https://github.com/openai/openai-agents-python/pull/2059,2026-01-08T06:50:44Z
openai/openai-agents-python,seratch,unlabeled,https://github.com/openai/openai-agents-python/pull/2059,2026-01-08T06:50:52Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2059,2026-01-08T06:57:33Z
openai/openai-agents-python,seratch,pr_merged,https://github.com/openai/openai-agents-python/pull/2059,2026-01-08T06:57:33Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/issues/2009,2026-01-08T06:57:34Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/issues/2010,2026-01-08T06:57:34Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2272,2026-01-08T06:59:26Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2274,2026-01-08T07:12:33Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2274,2026-01-08T07:12:35Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2275,2026-01-08T08:58:09Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2276,2026-01-08T08:59:50Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2275,2026-01-08T09:00:10Z
openai/openai-agents-python,seratch,labeled,https://github.com/openai/openai-agents-python/pull/2276,2026-01-08T09:00:26Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2277,2026-01-08T09:19:15Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2277,2026-01-08T09:19:17Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2278,2026-01-08T09:26:01Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2278,2026-01-08T09:26:03Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2279,2026-01-08T09:26:45Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2279,2026-01-08T09:26:47Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2275,2026-01-08T09:27:17Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2276,2026-01-08T09:31:11Z
openai/openai-agents-python,seratch,closed,https://github.com/openai/openai-agents-python/pull/2276,2026-01-08T09:31:14Z
openai/openai-agents-python,seratch,commented,https://github.com/openai/openai-agents-python/pull/2280,2026-01-08T09:46:11Z
